Epoch,mse
1,0.00532548
2,0.00532548
3,0.00532548
4,0.00532548
5,0.00532548
6,0.00532548
7,0.00532548
8,0.00532548
9,0.00532548
10,0.00532548
11,0.00532548
12,0.00532548
13,0.00532548
14,0.00532548
15,0.00532548
16,0.00532548
17,0.00532548
18,0.00532548
19,0.00427426
20,0.00427426
21,0.00427426
22,0.00427426
23,0.00413082
24,0.00413082
25,0.00413082
26,0.00413082
27,0.00413082
28,0.00413082
29,0.00413082
30,0.00413082
31,0.00413082
32,0.00413082
33,0.00413082
34,0.00398041
35,0.00398041
36,0.00398041
37,0.00366432
38,0.00366432
39,0.00366432
40,0.00366432
41,0.00366432
42,0.00366432
43,0.00366432
44,0.00366432
45,0.00366432
46,0.00313943
47,0.00258564
48,0.00258564
49,0.00258564
50,0.00258564
51,0.00231541
52,0.00231541
53,0.00231541
54,0.00231541
55,0.00231541
56,0.00231541
57,0.00231541
58,0.00231541
59,0.00231541
60,0.00231541
61,0.00231541
62,0.00231541
63,0.00231541
64,0.00231541
65,0.00202711
66,0.00202711
67,0.00201214
68,0.00201214
69,0.00165319
70,0.00165319
71,0.00165319
72,0.00165319
73,0.00165319
74,0.00165319
75,0.00165319
76,0.00165319
77,0.00164596
78,0.00164596
79,0.00164596
80,0.00164596
81,0.00164596
82,0.00164596
83,0.00164596
84,0.00163435
85,0.00158436
86,0.00158436
87,0.00158436
88,0.00148301
89,0.00148301
90,0.00147894
91,0.00147894
92,0.00147894
93,0.00147894
94,0.00147894
95,0.00147894
96,0.00147814
97,0.00147814
98,0.00147814
99,0.00147814
100,0.00147814
101,0.00147695
102,0.00147695
103,0.00147695
104,0.00147695
105,0.00147695
106,0.00147695
107,0.00147695
108,0.00147695
109,0.00147512
110,0.00147512
111,0.00147512
112,0.00147512
113,0.00147512
114,0.00147512
115,0.00147512
116,0.00147512
117,0.00147512
118,0.00147512
119,0.00147512
120,0.00147512
121,0.00147512
122,0.00147512
123,0.00147512
124,0.00147512
125,0.00147512
126,0.00147512
127,0.00147512
128,0.00147512
129,0.00147512
130,0.00147512
131,0.00147512
132,0.00147512
133,0.00147428
134,0.00147428
135,0.00147428
136,0.00147428
137,0.00147428
138,0.00147428
139,0.00147428
140,0.00147428
141,0.00147389
142,0.00147389
143,0.00147389
144,0.00147389
145,0.00147389
146,0.00147389
147,0.00147389
148,0.00147389
149,0.00147389
150,0.00147389
151,0.00147389
152,0.00147389
153,0.00147389
154,0.00147389
155,0.00147389
156,0.00147389
157,0.00147389
158,0.00147389
159,0.00147389
160,0.00147389
161,0.00147389
162,0.00147389
163,0.00147389
164,0.00147389
165,0.00147389
166,0.00147389
167,0.00147348
168,0.00147348
169,0.00147348
170,0.00147348
171,0.00147348
172,0.00147348
173,0.00147348
174,0.00147348
175,0.00147348
176,0.00147348
177,0.00147348
178,0.00147348
179,0.00147348
180,0.00147348
181,0.00147348
182,0.00147348
183,0.00147348
184,0.00147317
185,0.00147317
186,0.00147317
187,0.00147317
188,0.0014729
189,0.0014729
190,0.0014729
191,0.0014729
192,0.0014729
193,0.0014729
194,0.0014729
195,0.0014729
196,0.0014729
197,0.0014729
198,0.0014729
199,0.0014729
200,0.0014729
201,0.0014729
202,0.0014729
203,0.0014729
204,0.0014729
205,0.0014729
206,0.0014729
207,0.0014729
208,0.0014729
209,0.0014729
210,0.0014729
211,0.0014729
212,0.0014729
213,0.0014729
214,0.0014729
215,0.0014729
216,0.0014729
217,0.0014729
218,0.0014729
219,0.0014729
220,0.0014729
221,0.0014729
222,0.0014256
223,0.0014256
224,0.0014256
225,0.0014256
226,0.00142552
227,0.00142552
228,0.00142552
229,0.00142552
230,0.00142552
231,0.00142552
232,0.00142552
233,0.00142552
234,0.00142552
235,0.00142552
236,0.00142552
237,0.00142552
238,0.00142552
239,0.00142552
240,0.00142552
241,0.00142552
242,0.00142552
243,0.00142552
244,0.00142552
245,0.00142552
246,0.00142552
247,0.00142552
248,0.00142543
249,0.00142543
250,0.001182
251,0.0011217
252,0.00112169
253,0.00112169
254,0.00112169
255,0.00112169
256,0.00112169
257,0.00112169
258,0.00112169
259,0.00112169
260,0.00112169
261,0.00112169
262,0.00112169
263,0.00112169
264,0.00112169
265,0.00112169
266,0.00112169
267,0.00112102
268,0.00112102
269,0.00112102
270,0.00112102
271,0.00112102
272,0.00112102
273,0.00112102
274,0.00112102
275,0.00112102
276,0.00112102
277,0.00112102
278,0.00112102
279,0.00112102
280,0.00112102
281,0.00112102
282,0.00112102
