Epoch,mse
1,0.15839995671868073
2,0.0372326618228381
3,0.02107964164914084
4,0.01845105814847018
5,0.01653743253137811
6,0.014705193305723358
7,0.01291266783746838
8,0.011172703591569496
9,0.009487718841066818
10,0.007921132369524225
11,0.00646284852730845
12,0.0051752549056450475
13,0.004056511280961825
14,0.003133308585180577
15,0.0024265061946906956
16,0.001902202601238459
17,0.0015108213206924952
18,0.0012157005879117467
19,0.001007514606242312
20,0.000859628072682507
21,0.0007548901084338855
22,0.0006822698087631338
23,0.0006320582183680962
24,0.0005970515343921237
25,0.0005743317234328102
26,0.0005586914389963784
27,0.0005454146329036825
28,0.0005368892993963752
29,0.0005315774358296142
30,0.0005268739478175158
31,0.0005222365700682459
32,0.0005179433663231403
33,0.0005138406702466521
34,0.0005099177783363903
35,0.0005057828075021804
36,0.0005015069573496221
37,0.0004983270155817863
38,0.0004948381048804453
39,0.0004900492210501068
40,0.0004851364633440804
41,0.00048151990654257714
42,0.00047757150825408296
43,0.00047393784682460546
44,0.0004701955813661973
45,0.00046582287742861025
46,0.0004619521475862982
47,0.0004589729660467987
48,0.0004555133486880255
49,0.00045101339244050837
50,0.0004488439370988773
51,0.0004453291705216544
52,0.0004422857055261895
53,0.0004382485167635758
54,0.0004352360397741449
55,0.0004337507055202255
56,0.0004294680485665892
57,0.0004279520092322149
58,0.00042600805989591285
59,0.00042353834674196326
60,0.00042244561893457403
61,0.0004210566636767628
62,0.00042030887791089767
63,0.0004166781314841214
64,0.0004148369112517336
65,0.0004142605114454031
66,0.0004133784682017158
67,0.00041128966395859504
68,0.0004124195982305344
69,0.00040924917305026155
70,0.0004101333606563759
71,0.0004092347371319711
72,0.00040724108257607366
73,0.00040628253382567333
74,0.00040656956826599146
75,0.0004052835597588889
76,0.0004070507623390879
77,0.00040624588789967746
78,0.00040432346318633314
79,0.0004048456656183012
80,0.00040476683848131675
81,0.0004049579884781839
82,0.0004036891977283205
83,0.0004051672509331987
84,0.0004036200336715566
85,0.0004034079319958046
86,0.00040494197924900607
87,0.0004025555971865415
88,0.00040081021192098394
89,0.00039983215602532745
90,0.00040113630894355885
91,0.0003990516081961682
92,0.00040002816291184805
93,0.00039964457911254595
94,0.00040094869360156186
95,0.0003981309845674816
96,0.00039792833209660334
97,0.0003978409115944348
98,0.0003981218415215683
99,0.00039568336265686426
100,0.000396290934359306
101,0.00039650909582420173
102,0.00039630045220528937
103,0.00039682577542491564
104,0.0003941002913392153
105,0.00039587428777020296
106,0.0003948766921890462
107,0.00039530653376922993
108,0.000395990095086514
109,0.00039381632353961536
110,0.0003926790750306583
111,0.0003929552939408468
112,0.0003920758914323225
113,0.0003926096231426549
114,0.00039375694592040693
115,0.0003944793419020463
116,0.0003914241392398009
117,0.00039434506162938323
118,0.0003909438940505077
119,0.00039147838670746445
120,0.00039096537607893314
121,0.0003932499172708738
122,0.0003923146931987839
123,0.00039005461672600314
124,0.00039020160575328695
125,0.0003903114132395531
126,0.0003902884457870095
127,0.00038938302451452646
128,0.0003896384900587121
129,0.00038952321181173044
130,0.00039039520165297544
131,0.0003895094588670325
132,0.00038850929458737814
133,0.0003888317350947777
134,0.00039220456772113757
135,0.0003877976379970795
136,0.0003888564276509405
137,0.0003899779539208331
138,0.0003893975980201076
139,0.00039085996399125284
140,0.0003887031772260407
141,0.00038855301823764276
142,0.00038749178954779526
143,0.0003880839141846645
144,0.00038751603648805387
145,0.0003886153675091692
146,0.0003883985185598024
147,0.0003868532369828978
148,0.00038546965763686314
149,0.00038591504760071056
150,0.0003875981211005709
151,0.00038605921371251693
152,0.00038703734988994353
153,0.00038875254057368696
154,0.0003861477371509294
155,0.00038704782880189274
156,0.000385890074600944
157,0.000387526117596445
158,0.0003874389477062362
159,0.0003863869338957679
160,0.0003894721778451629
161,0.0003877864831570574
162,0.0003863992455438648
163,0.00038638405006266764
164,0.0003847769885290471
165,0.0003858219016150271
166,0.00038654501376749655
167,0.0003860550773665681
168,0.00038634713978123665
169,0.0003841890517418392
170,0.00038479004976529896
171,0.00038696206253847985
172,0.0003841997922690269
173,0.00038507331777750325
174,0.00038572154540376344
175,0.0003865492711059307
176,0.0003871329805051086
177,0.00038388244212638807
178,0.00038519219709725537
179,0.00038446028549229716
180,0.0003857914457290385
181,0.0003837512868780651
182,0.00038360205624651
183,0.0003839399899958819
184,0.0003838621730160588
185,0.0003851143732639443
186,0.0003851971167472185
187,0.0003844204900877488
188,0.00038452504314365546
189,0.00038645362436010494
190,0.0003829611153872044
191,0.0003838912527651986
192,0.0003835631276244606
193,0.0003848867445540928
194,0.00038333167419330523
195,0.00038350018929018547
196,0.0003842762601898295
197,0.00038351094392475546
198,0.0003831112078863371
199,0.00038360827225028933
200,0.00038277721354830203
201,0.0003841922397019052
202,0.0003823508231254369
203,0.0003829360607775167
204,0.0003836071237341695
205,0.00038233254093852665
206,0.00038510189105358557
207,0.00038388852834399327
208,0.0003851553698149108
209,0.0003842842379341479
210,0.0003825542429407267
211,0.0003825030709325296
212,0.0003826811437389899
213,0.00038515079466596027
214,0.00038484422889365595
215,0.00038499846503321723
216,0.0003852532329941495
217,0.00038360090353565575
218,0.0003827710974118894
219,0.0003831573366104926
220,0.0003825346553916718
221,0.00038523903920682827
222,0.0003824613937831709
223,0.00038353144558925733
224,0.00038333483990548017
225,0.00038514940470419284
226,0.0003853019649154974
227,0.00038196246130239246
228,0.00038320296507115946
229,0.00038452627067468107
230,0.0003835645281558694
231,0.0003831733023751393
232,0.00038312042325383094
233,0.0003835963704484518
234,0.000381704694563919
235,0.0003821776987589822
236,0.00038510138655995245
237,0.00038292513168611904
238,0.0003818050162868385
239,0.0003826234896130585
240,0.0003826746320641759
241,0.00038160437132435783
242,0.00038303241442544367
243,0.00038343097412957066
244,0.000382471062737654
245,0.00038282722228798844
246,0.0003818978086051974
247,0.0003829179426436755
248,0.00038135983172878763
249,0.00038130148332418196
250,0.0003822996231334579
251,0.00038389122337699786
252,0.0003833486778235136
253,0.0003818810230668611
254,0.0003814319656030818
255,0.0003833638709628777
256,0.00038193733542389363
257,0.0003820130349404332
258,0.00038433300377727845
259,0.00038233619355205415
260,0.00038564631084493975
261,0.00038291086290511697
262,0.0003824165788286065
263,0.0003843026904719489
264,0.00038297241065222786
265,0.00038263195363714606
266,0.00038279292772530474
267,0.00038193744493778773
268,0.00038184696596319304
