Epoch,mse
1,0.00225892
2,0.00205332
3,0.00205332
4,0.00167133
5,0.00151483
6,0.00151483
7,0.00125168
8,0.00125168
9,0.00125168
10,0.00125168
11,0.00124348
12,0.00124348
13,0.00124348
14,0.00124348
15,0.00124348
16,0.00124348
17,0.00124348
18,0.00124348
19,0.00124348
20,0.00124348
21,0.00124305
22,0.00124305
23,0.00124305
24,0.00124305
25,0.00124305
26,0.00124305
27,0.00124305
28,0.00124305
29,0.00124305
30,0.00124063
31,0.00124063
32,0.00124063
33,0.00124063
34,0.00124063
35,0.00123904
36,0.00123904
37,0.00123904
38,0.00121988
39,0.00121988
40,0.00121988
41,0.00121988
42,0.00121988
43,0.00119331
44,0.00119331
45,0.00119331
46,0.00119331
47,0.00090542
48,0.00090542
49,0.00090542
50,0.00090542
51,0.00090542
52,0.00090542
53,0.00090542
54,0.00090542
55,0.00090542
56,0.00090542
57,0.00090542
58,0.00090542
59,0.00090542
60,0.00090542
61,0.00090542
62,0.00090542
63,0.00090542
64,0.00090542
65,0.00090542
66,0.00090542
67,0.00090542
68,0.00090203
69,0.00090203
70,0.00090203
71,0.00090203
72,0.00090203
73,0.00090203
74,0.00089197
75,0.00089197
76,0.00089197
77,0.00089197
78,0.00089197
79,0.00089197
80,0.00089197
81,0.00089197
82,0.00089197
83,0.00089197
84,0.00089197
85,0.00089197
86,0.00089197
87,0.00089197
88,0.00089197
89,0.00088824
90,0.00088824
91,0.00088824
92,0.00088824
93,0.00088824
94,0.00088772
95,0.00088745
96,0.00088745
97,0.00088745
98,0.00088745
99,0.00088715
100,0.00088545
101,0.00088545
102,0.00088545
103,0.00088545
104,0.00088545
105,0.00088541
106,0.00088541
107,0.00088469
108,0.00088469
109,0.00088469
110,0.00088469
111,0.00088469
112,0.00088469
113,0.00088469
114,0.00088466
115,0.00088466
116,0.00088466
117,0.00088466
118,0.00088466
119,0.00088466
120,0.00088466
121,0.00088466
122,0.00088466
123,0.00088466
124,0.00088466
125,0.00088466
126,0.00088466
127,0.00088444
128,0.00088444
129,0.00088444
130,0.00088444
131,0.00088417
132,0.00088417
133,0.00088417
134,0.00088417
135,0.00088417
136,0.00088417
137,0.00088417
138,0.00088417
139,0.00088417
140,0.00088417
141,0.00088417
142,0.00088417
143,0.00088417
144,0.00088417
145,0.00088417
146,0.00088417
147,0.00088417
148,0.00088369
149,0.00088369
150,0.00088369
151,0.00088369
152,0.00088369
153,0.00088369
154,0.00088369
155,0.00088369
156,0.00088368
157,0.00088368
158,0.00088368
159,0.00088368
160,0.00088368
161,0.00088368
162,0.00088368
163,0.00088368
164,0.00088368
165,0.00088368
166,0.00088368
167,0.00088355
168,0.00088355
169,0.00088355
170,0.00088355
171,0.00088355
172,0.00088355
173,0.00088355
174,0.00088355
175,0.00088355
176,0.00088355
177,0.00088355
178,0.00088355
179,0.00088355
180,0.00088355
181,0.00088355
182,0.00088355
183,0.00088355
184,0.00088355
185,0.00088355
186,0.00088355
187,0.00088355
188,0.00088355
189,0.00088355
190,0.00088355
191,0.00088355
192,0.00088355
193,0.00088355
194,0.00088355
195,0.00088355
196,0.00088355
197,0.00088355
198,0.00088355
199,0.00088355
200,0.00088182
201,0.00088182
202,0.00088182
203,0.00088026
204,0.00088026
205,0.00088026
206,0.00088026
207,0.00088026
208,0.00088026
209,0.00087958
210,0.00087958
211,0.00087958
212,0.00087958
213,0.00087894
214,0.00087894
215,0.00087894
216,0.00087894
217,0.00087894
218,0.00087894
219,0.00087894
220,0.00087894
221,0.00087894
222,0.00087894
223,0.00087894
224,0.00087894
225,0.00087894
226,0.00087894
227,0.00087894
228,0.00087843
229,0.00087843
230,0.00087843
231,0.00087843
232,0.00087843
233,0.00087843
234,0.00087843
235,0.00087843
236,0.00087843
237,0.00087843
238,0.00087843
239,0.00087843
240,0.00087843
241,0.00087816
242,0.00087816
243,0.00087816
244,0.00087816
245,0.00087816
246,0.00087816
247,0.00087816
248,0.00087816
249,0.00087755
250,0.00087755
251,0.00087749
252,0.00087749
253,0.00087749
254,0.00087749
255,0.00087749
256,0.00087749
257,0.00087749
258,0.00087749
259,0.00087749
260,0.00087749
261,0.00087749
262,0.00087749
263,0.00087749
264,0.00087749
265,0.00087749
266,0.00087747
267,0.00087747
268,0.00087747
269,0.00087747
270,0.00087747
271,0.00087747
272,0.00087747
273,0.00087747
274,0.00087712
275,0.00087712
276,0.00087712
277,0.00087712
278,0.00087712
279,0.00087712
280,0.00087712
281,0.00087712
282,0.00087712
283,0.00087651
284,0.00087651
285,0.00087651
286,0.00087651
287,0.00087651
288,0.00087651
289,0.00087651
290,0.00087651
291,0.00087651
292,0.00087651
293,0.00087651
294,0.00087651
295,0.00087651
296,0.00087651
297,0.00087651
298,0.00087651
299,0.00087651
300,0.00087651
301,0.00087651
302,0.00087651
303,0.00087651
304,0.00087651
305,0.00087651
306,0.00087588
307,0.00087588
308,0.00087588
309,0.00087588
310,0.00087588
311,0.00087588
312,0.00087588
313,0.00087588
314,0.00087588
315,0.00087588
316,0.00087588
317,0.00087588
318,0.00087588
319,0.00087588
320,0.00087588
321,0.00087574
322,0.00087574
323,0.00087574
324,0.00087574
325,0.00087574
326,0.00087574
327,0.00087574
328,0.00087574
329,0.00087574
330,0.00087565
331,0.00087565
332,0.00087565
333,0.00087565
334,0.00087565
335,0.00087565
336,0.00087565
337,0.00087565
338,0.00087565
339,0.00087563
340,0.00087563
341,0.00087553
342,0.00087553
343,0.00087553
344,0.00087553
345,0.00087553
346,0.00087553
347,0.00087553
348,0.00087553
349,0.00087553
350,0.00087553
351,0.00087553
352,0.00087553
353,0.00087553
354,0.00087553
355,0.00087553
356,0.00087553
357,0.00087553
358,0.00087553
359,0.00087553
360,0.00087553
361,0.00087553
362,0.00087553
363,0.00087553
364,0.00087553
365,0.00087553
366,0.00087553
367,0.00087553
368,0.00087553
369,0.00087553
370,0.00087553
371,0.00087553
372,0.00087553
373,0.00087553
374,0.00087553
375,0.00087553
376,0.00087553
377,0.00087553
378,0.00087553
379,0.00087553
380,0.00087553
381,0.00087553
382,0.00087553
383,0.00087553
384,0.00087553
385,0.00087553
386,0.00087553
387,0.00087532
388,0.00087532
389,0.00087532
390,0.00087532
391,0.00087532
392,0.00087532
393,0.00087532
394,0.00087532
395,0.00087532
396,0.00087532
397,0.00087532
398,0.00087532
399,0.00087532
400,0.00087532
401,0.00087532
402,0.00087532
403,0.00087532
404,0.0008751
405,0.0008751
406,0.0008751
407,0.0008751
408,0.0008751
409,0.0008751
410,0.0008751
411,0.0008751
412,0.00087494
413,0.00087494
414,0.00087494
415,0.00087494
416,0.00087494
417,0.00087441
418,0.00087441
419,0.00087441
420,0.00085382
421,0.00085382
422,0.00085382
423,0.00085382
424,0.0008522
425,0.0008522
426,0.0008522
427,0.0008522
428,0.00085214
429,0.00085214
430,0.00085214
431,0.00085042
432,0.00085042
433,0.00084993
434,0.00084993
435,0.00084993
436,0.00084993
437,0.00084993
438,0.00084993
439,0.00084993
440,0.00084993
441,0.00084993
442,0.00084993
443,0.00084993
444,0.00084993
445,0.00084993
446,0.00084993
447,0.00084908
448,0.00084908
449,0.00084908
450,0.00084908
451,0.00084908
452,0.00084908
453,0.00084908
454,0.00084908
455,0.00084908
456,0.00084908
457,0.00084908
458,0.00084908
459,0.00084908
460,0.00084908
461,0.00084908
462,0.00084893
463,0.00084893
464,0.00084893
465,0.00084893
466,0.00084893
467,0.00084893
468,0.00084893
469,0.00084893
470,0.00084893
471,0.00084893
472,0.00084893
473,0.00084893
474,0.00084833
475,0.00084833
476,0.00084833
477,0.00084833
478,0.00084833
479,0.00084833
480,0.00084833
481,0.00084833
482,0.00084599
483,0.00084599
484,0.00084599
485,0.00084599
486,0.00084599
487,0.00084599
488,0.00084599
489,0.00084599
490,0.00084599
491,0.00084599
492,0.00084599
493,0.00084599
494,0.00084599
495,0.00084599
496,0.00084599
497,0.00084599
498,0.00084599
499,0.00084599
500,0.00084599
501,0.00084599
502,0.00084599
503,0.00084572
504,0.00084572
505,0.00084572
506,0.00084572
507,0.00084572
508,0.00084572
509,0.00084572
510,0.00084572
511,0.00084572
512,0.00084572
513,0.0008457
514,0.0008457
515,0.0008457
516,0.0008457
517,0.0008457
518,0.0008457
519,0.0008457
520,0.0008457
521,0.0008457
522,0.0008457
523,0.0008457
524,0.0008457
525,0.0008457
526,0.0008457
527,0.0008457
528,0.0008457
529,0.0008457
530,0.0008457
531,0.0008457
532,0.0008457
533,0.0008457
534,0.0008457
535,0.0008457
536,0.0008457
537,0.0008457
538,0.0008457
539,0.0008457
540,0.0008457
541,0.0008457
542,0.0008457
543,0.0008457
544,0.0008457
545,0.0008457
546,0.0008457
547,0.0008457
548,0.00084566
549,0.00084566
550,0.00084566
551,0.00084566
552,0.00084566
553,0.00084566
554,0.00084566
555,0.00084555
556,0.00084555
557,0.00084555
558,0.00084555
559,0.00084555
560,0.00084555
561,0.00084555
562,0.00084555
563,0.00084555
564,0.00084555
565,0.00084555
566,0.00084555
567,0.00084555
568,0.00084555
569,0.00084555
570,0.00084536
571,0.00084536
572,0.00084536
573,0.00084536
574,0.00084536
575,0.00084536
576,0.00084536
577,0.00084536
578,0.00084536
579,0.00084523
580,0.00084523
581,0.00084523
582,0.00084523
583,0.00084523
584,0.00084523
585,0.00084523
586,0.00084523
587,0.00084523
588,0.00084523
589,0.00084523
590,0.00084523
591,0.00084523
592,0.00084523
593,0.00084523
594,0.00084523
595,0.00084523
596,0.00084523
597,0.00084523
598,0.00084523
599,0.00084523
600,0.00084523
601,0.00084523
602,0.00084523
603,0.00084523
604,0.00084523
605,0.00084523
606,0.00084523
607,0.00084523
608,0.00084523
609,0.00084523
610,0.00084523
611,0.00084523
612,0.00084523
613,0.00084523
614,0.000845
615,0.000845
616,0.000845
617,0.000845
618,0.000845
619,0.00084492
620,0.00084492
621,0.00084492
622,0.00084492
623,0.00084492
624,0.00084492
625,0.00084492
626,0.00084492
627,0.00084492
628,0.00084492
629,0.00084492
630,0.00084492
631,0.00084492
632,0.00084492
633,0.00084492
634,0.00084492
635,0.00084484
636,0.00084484
637,0.00084484
638,0.00084484
639,0.00084484
640,0.00084484
641,0.00084484
642,0.00084484
643,0.00084484
644,0.00084484
645,0.00084484
646,0.00084484
647,0.00084484
648,0.00084484
649,0.00084484
650,0.00084484
651,0.00084484
652,0.00084484
653,0.00084484
654,0.00084484
655,0.00084484
656,0.00084484
657,0.00084484
658,0.00084484
659,0.00084484
660,0.00084484
661,0.00084484
662,0.00084484
663,0.00084484
664,0.00084484
665,0.00084484
666,0.00084484
667,0.00084484
668,0.00084484
669,0.00084484
670,0.00084484
671,0.00084484
672,0.00084477
673,0.00084477
674,0.00084477
675,0.00084477
676,0.00084477
677,0.00084477
678,0.00084477
679,0.00084477
680,0.00084477
681,0.00084477
682,0.00084477
683,0.00084477
684,0.00084477
685,0.00084477
686,0.00084477
687,0.00084477
688,0.00084477
