Epoch,mse
1,0.00214042
2,0.00213733
3,0.00213733
4,0.00213361
5,0.00212404
6,0.00212065
7,0.00212065
8,0.00212065
9,0.002119
10,0.002119
11,0.002119
12,0.002119
13,0.002119
14,0.002119
15,0.002119
16,0.002119
17,0.00211898
18,0.00211898
19,0.00211898
20,0.00211898
21,0.00211898
22,0.00211898
23,0.00211898
24,0.00211898
25,0.00211898
26,0.00211875
27,0.00211875
28,0.00211875
29,0.00211864
30,0.00211864
31,0.00211864
32,0.00211864
33,0.00211864
34,0.00211864
35,0.00211864
36,0.00211864
37,0.00211864
38,0.00211864
39,0.00211864
40,0.0021185
41,0.0021185
42,0.0021185
43,0.0021185
44,0.00211848
45,0.00211848
46,0.00211848
47,0.00211848
48,0.00211848
49,0.00211848
50,0.00211844
51,0.00211844
52,0.00211844
53,0.00211844
54,0.00211844
55,0.00211844
56,0.00211844
57,0.00211844
58,0.00211844
59,0.00211844
60,0.00211844
61,0.00211844
62,0.00211844
63,0.00211844
64,0.00211839
65,0.00211839
66,0.00211839
67,0.00211839
68,0.00211839
69,0.00211829
70,0.00211829
71,0.00211829
72,0.00211829
73,0.00211829
74,0.00211829
75,0.00211829
76,0.00211829
77,0.00211829
78,0.00211829
79,0.00211829
80,0.00211786
81,0.00211786
82,0.00211776
83,0.00211776
84,0.00211745
85,0.00211731
86,0.00211731
87,0.00211731
88,0.00211731
89,0.00211731
90,0.00211726
91,0.00211726
92,0.00211726
93,0.00211726
94,0.00211726
95,0.00211726
96,0.00211726
97,0.00211698
98,0.00211698
99,0.00211698
100,0.00211698
101,0.00211698
102,0.00211698
103,0.00211698
104,0.00211698
105,0.00211698
106,0.00211698
107,0.00211696
108,0.00211696
109,0.00211693
110,0.00211693
111,0.00211661
112,0.00211653
113,0.00211653
114,0.00211651
115,0.00211651
116,0.00211651
117,0.00211641
118,0.00211641
119,0.00211641
120,0.00211641
121,0.00211641
122,0.00211641
123,0.00211641
124,0.00211637
125,0.00211637
126,0.00211637
127,0.00211637
128,0.00211637
129,0.00211637
130,0.00211637
131,0.00211637
132,0.00211637
133,0.00211626
134,0.00211594
135,0.00211594
136,0.00211594
137,0.00211594
138,0.00211594
139,0.00211594
140,0.00211594
141,0.00211594
142,0.00211567
143,0.00211567
144,0.00211567
145,0.00211567
146,0.00211567
147,0.00211567
148,0.00211567
149,0.00211559
150,0.00211559
151,0.00211559
152,0.00211559
153,0.00211559
154,0.00211559
155,0.00211559
156,0.00211559
157,0.002115
158,0.002115
159,0.00211347
160,0.00211267
161,0.00211267
162,0.00211267
163,0.00211267
164,0.00211266
165,0.00211266
166,0.00211266
167,0.00211266
168,0.00211266
169,0.00211266
170,0.00211266
171,0.00211266
172,0.00211266
173,0.00211266
174,0.00211266
175,0.00211265
176,0.0021126
177,0.0021126
178,0.0021126
179,0.0021126
180,0.0021126
181,0.0021126
182,0.0021126
183,0.0021126
184,0.0021126
185,0.0021126
186,0.0021126
187,0.00211246
188,0.00211246
189,0.00211246
190,0.00211246
191,0.00211246
192,0.00211246
193,0.00211246
194,0.00211246
195,0.00211234
196,0.00211234
197,0.00211226
198,0.00211226
199,0.00211214
200,0.00211214
201,0.00211214
202,0.00211214
203,0.00211214
204,0.00211214
205,0.00211214
206,0.00211214
207,0.00211214
208,0.00211214
209,0.00211214
210,0.00211205
211,0.00211205
212,0.00211205
213,0.00211205
214,0.00211205
215,0.00211205
216,0.00211204
217,0.00211204
218,0.00211204
219,0.00211135
220,0.00211135
221,0.00211135
222,0.00211135
223,0.0021112
224,0.00211119
225,0.00211103
226,0.00211083
227,0.00211083
228,0.00211083
229,0.00211059
230,0.00211059
231,0.00211059
232,0.00211059
233,0.00211059
234,0.00211059
235,0.00211017
236,0.00211017
237,0.00211015
238,0.00211015
239,0.00211015
240,0.00211002
241,0.00211002
242,0.00211002
243,0.00211
244,0.00211
245,0.00210975
246,0.00210975
247,0.00210975
248,0.00210975
249,0.00210975
250,0.00210975
251,0.00210939
252,0.00210939
253,0.00210939
254,0.00210937
255,0.00210937
256,0.00210937
257,0.00210937
258,0.00210934
259,0.00210932
260,0.00210932
261,0.00210932
262,0.00210932
263,0.00210932
264,0.00210932
265,0.00210932
266,0.00210932
267,0.00210932
268,0.00210932
269,0.00210932
270,0.00210932
271,0.00210932
272,0.00210932
273,0.00210932
274,0.00210932
275,0.00210932
276,0.00210932
277,0.00210932
278,0.00210931
279,0.00210931
280,0.00210931
281,0.00210931
282,0.00210931
283,0.00210931
284,0.00210931
285,0.00210931
286,0.00210931
287,0.00210931
288,0.00210929
289,0.00210929
290,0.00210927
291,0.00210927
292,0.00210927
293,0.00210927
294,0.00210927
295,0.00210927
296,0.00210924
297,0.00210924
298,0.00210924
299,0.00210924
300,0.00210924
301,0.00210924
302,0.00210924
303,0.00210924
304,0.00210924
305,0.00210924
306,0.00210924
307,0.00210924
308,0.00210924
309,0.00210924
310,0.00210924
311,0.00210924
312,0.00210924
313,0.00210924
314,0.00210924
315,0.00210924
316,0.00210924
317,0.00210924
318,0.00210924
319,0.00210924
320,0.00210924
321,0.00210924
322,0.00210924
323,0.00210924
324,0.00210923
325,0.00210923
326,0.00210923
327,0.00210923
328,0.00210923
329,0.00210923
330,0.00210912
331,0.00210912
332,0.00210912
333,0.00210912
334,0.00210912
335,0.00210912
336,0.00210902
337,0.00210902
338,0.00210902
339,0.00210835
340,0.00210835
341,0.00210794
342,0.00210794
343,0.0021079
344,0.00210788
345,0.00210788
346,0.00210788
347,0.00210762
348,0.00210693
349,0.00210693
350,0.00210652
351,0.00210652
352,0.00210652
353,0.00210652
354,0.00210652
355,0.00210652
356,0.00210652
357,0.00210652
358,0.00210652
359,0.00210652
360,0.00210652
361,0.00210652
362,0.00210652
363,0.00210652
364,0.00210652
365,0.00210652
366,0.00210652
367,0.00210652
368,0.00210652
369,0.00210652
370,0.00210652
371,0.00210652
372,0.00210652
373,0.00210652
374,0.00210652
375,0.00210652
376,0.0021064
377,0.0021064
378,0.0021064
379,0.0021064
380,0.0021064
381,0.0021064
382,0.0021064
383,0.0021064
384,0.0021064
385,0.0021064
386,0.0021064
387,0.0021064
388,0.0021064
389,0.0021064
390,0.0021064
391,0.0021064
392,0.0021064
393,0.0021064
394,0.0021064
395,0.0021064
396,0.0021064
397,0.0021064
398,0.0021064
399,0.0021064
400,0.0021064
401,0.0021064
402,0.0021064
403,0.0021064
404,0.00210616
405,0.00210616
406,0.00210616
407,0.00210616
408,0.00210616
409,0.00210616
410,0.00210616
411,0.00210616
412,0.00210616
413,0.00210611
414,0.00210611
415,0.00210611
416,0.00210611
417,0.00210605
418,0.00210604
419,0.00210604
420,0.00210604
421,0.00210604
422,0.00210604
423,0.00210604
424,0.00210573
425,0.00210573
426,0.00210556
427,0.00210556
428,0.00210556
429,0.00210556
430,0.00210556
431,0.00210556
432,0.00210556
433,0.00210503
434,0.00210503
435,0.00210503
436,0.00210503
437,0.00210503
438,0.00210473
439,0.00210473
440,0.00210473
441,0.00210473
442,0.00210473
443,0.00210463
444,0.00210463
445,0.00210463
446,0.00210463
447,0.00210463
448,0.00210463
449,0.00210463
450,0.00210463
451,0.00210463
452,0.00210463
453,0.00210463
454,0.00210463
455,0.00210463
456,0.00210463
457,0.00210463
458,0.00210463
459,0.00210463
460,0.00210458
461,0.00210458
462,0.00210458
463,0.00210458
464,0.00210458
465,0.00210458
466,0.00210458
467,0.00210458
468,0.00210458
469,0.00210458
470,0.00210458
471,0.00210458
472,0.00210458
473,0.00210457
474,0.00210432
475,0.00210432
476,0.00210432
477,0.00210432
478,0.00210417
479,0.00210417
480,0.00210417
481,0.00210417
482,0.00210417
483,0.00210417
484,0.00210417
485,0.00210417
486,0.00210417
487,0.00210417
488,0.00210417
489,0.00210417
490,0.00210414
491,0.00210409
492,0.00210409
493,0.00210409
494,0.00210395
495,0.00210395
496,0.00210395
497,0.00210395
498,0.00210395
499,0.00210395
500,0.00210395
501,0.00210395
502,0.00210395
503,0.00210384
504,0.00210377
505,0.00210377
506,0.00210377
507,0.00210377
508,0.00210377
509,0.00210376
510,0.00210376
511,0.00210376
512,0.00210376
513,0.00210376
514,0.00210376
515,0.00210376
516,0.00210376
517,0.00210372
518,0.00210372
519,0.00210372
520,0.00210372
521,0.00210372
